sampleName	sampleType	MGE_type_final	DepthPG	SAM_MGE
AH.Fa5	Farmland	ICE	0.547363925224121	AH.Fa5_ICE
AH.Fa7	Farmland	ICE	0.829872306407619	AH.Fa7_ICE
AH.Fa9	Farmland	ICE	0.414098094349797	AH.Fa9_ICE
AH.Fo5	Forest	ICE	0.386327110732308	AH.Fo5_ICE
AH.Fo7	Forest	ICE	0.828401949127933	AH.Fo7_ICE
AH.Fo9	Forest	ICE	0.459982564462592	AH.Fo9_ICE
AH.T5	Tailings	ICE	0.0127591173287	AH.T5_ICE
AH.T7	Tailings	ICE	0.0120969733234867	AH.T7_ICE
AH.T9	Tailings	ICE	0.0099809058189566	AH.T9_ICE
ERR1713332.S	Sludge	ICE	1.03687878787879	ERR1713332.S_ICE
ERR1713333.S	Sludge	ICE	1.39955	ERR1713333.S_ICE
ERR1713334.S	Sludge	ICE	1.13242446043166	ERR1713334.S_ICE
ERR1713335.S	Sludge	ICE	1.00037423312883	ERR1713335.S_ICE
ERR1713336.S	Sludge	ICE	1.59824137931035	ERR1713336.S_ICE
ERR1713337.S	Sludge	ICE	0.261146153846154	ERR1713337.S_ICE
ERR1713338.S	Sludge	ICE	1.13154545454546	ERR1713338.S_ICE
ERR1713339.S	Sludge	ICE	1.47489625410203	ERR1713339.S_ICE
ERR1713340.S	Sludge	ICE	1.06577437407953	ERR1713340.S_ICE
ERR1713341.S	Sludge	ICE	1.29513274336283	ERR1713341.S_ICE
ERR1713342.S	Sludge	ICE	0.755769230769231	ERR1713342.S_ICE
ERR1713343.S	Sludge	ICE	1.17547222222222	ERR1713343.S_ICE
ERR1713344.S	Sludge	ICE	0.605555882352941	ERR1713344.S_ICE
ERR1713345.S	Sludge	ICE	1.10706806282722	ERR1713345.S_ICE
ERR1713347.S	Sludge	ICE	4.43554166666666	ERR1713347.S_ICE
ERR1713348.S	Sludge	ICE	2.18721875	ERR1713348.S_ICE
ERR1713349.S	Sludge	ICE	1.5439	ERR1713349.S_ICE
ERR1713350.S	Sludge	ICE	2.02305416666667	ERR1713350.S_ICE
ERR1713351.S	Sludge	ICE	1.3434606741573	ERR1713351.S_ICE
ERR1713353.S	Sludge	ICE	1.96469811320755	ERR1713353.S_ICE
ERR1713354.S	Sludge	ICE	1.34719266055046	ERR1713354.S_ICE
ERR1713355.S	Sludge	ICE	1.33319117647059	ERR1713355.S_ICE
ERR1713356.S	Sludge	ICE	1.80231468531469	ERR1713356.S_ICE
ERR1713357.S	Sludge	ICE	0.288180124223602	ERR1713357.S_ICE
ERR1713358.S	Sludge	ICE	0.30714375	ERR1713358.S_ICE
ERR1713359.S	Sludge	ICE	0.19759	ERR1713359.S_ICE
ERR1713360.S	Sludge	ICE	1.68510576923077	ERR1713360.S_ICE
ERR1713361.S	Sludge	ICE	0.926821428571429	ERR1713361.S_ICE
ERR1713362.S	Sludge	ICE	0.770073076923076	ERR1713362.S_ICE
ERR1713363.S	Sludge	ICE	1.04090833333333	ERR1713363.S_ICE
FJ.Fa10	Farmland	ICE	0.431257594570013	FJ.Fa10_ICE
FJ.Fa5	Farmland	ICE	0.370510895264977	FJ.Fa5_ICE
FJ.Fa7	Farmland	ICE	0.2984350762128	FJ.Fa7_ICE
FJ.Fo10	Forest	ICE	0.581392510876001	FJ.Fo10_ICE
FJ.Fo5	Forest	ICE	0.530334164823707	FJ.Fo5_ICE
FJ.Fo7	Forest	ICE	0.492240323899224	FJ.Fo7_ICE
FJ.T10	Tailings	ICE	0.159190259998721	FJ.T10_ICE
FJ.T5	Tailings	ICE	1.51576795269059	FJ.T5_ICE
FJ.T7	Tailings	ICE	0.162342172925337	FJ.T7_ICE
FX.Fa10	Farmland	ICE	0.560898558291079	FX.Fa10_ICE
FX.Fa6	Farmland	ICE	0.468174921268615	FX.Fa6_ICE
FX.Fa9	Farmland	ICE	0.51782100344904	FX.Fa9_ICE
FX.Fo10	Forest	ICE	0.759813301475052	FX.Fo10_ICE
FX.Fo7	Forest	ICE	0.77158812479008	FX.Fo7_ICE
FX.Fo8	Forest	ICE	0.500164422087654	FX.Fo8_ICE
FX.T6	Tailings	ICE	2.2905222986823	FX.T6_ICE
FX.T7	Tailings	ICE	2.13437983252401	FX.T7_ICE
FX.T8	Tailings	ICE	2.99283330947374	FX.T8_ICE
GD.Fa10	Farmland	ICE	0.510034506770635	GD.Fa10_ICE
GD.Fa16	Farmland	ICE	0.553829729822945	GD.Fa16_ICE
GD.Fa18	Farmland	ICE	0.607282011271386	GD.Fa18_ICE
GD.Fa20	Farmland	ICE	0.856774200138455	GD.Fa20_ICE
GD.Fa26	Farmland	ICE	0.394494994489068	GD.Fa26_ICE
GD.Fa28	Farmland	ICE	0.465844778234741	GD.Fa28_ICE
GD.Fa30	Farmland	ICE	0.411412591783434	GD.Fa30_ICE
GD.Fa6	Farmland	ICE	0.750127187290412	GD.Fa6_ICE
GD.Fa8	Farmland	ICE	0.65052205370748	GD.Fa8_ICE
GD.Fo10	Forest	ICE	0.353441964864402	GD.Fo10_ICE
GD.Fo16	Forest	ICE	0.512225995060107	GD.Fo16_ICE
GD.Fo18	Forest	ICE	0.548780572163597	GD.Fo18_ICE
GD.Fo20	Forest	ICE	0.422708048239208	GD.Fo20_ICE
GD.Fo26	Forest	ICE	0.917955069093677	GD.Fo26_ICE
GD.Fo28	Forest	ICE	0.634023000014094	GD.Fo28_ICE
GD.Fo30	Forest	ICE	0.729217837474051	GD.Fo30_ICE
GD.Fo6	Forest	ICE	0.320333595452932	GD.Fo6_ICE
GD.Fo8	Forest	ICE	0.357433258917795	GD.Fo8_ICE
GD.T10	Tailings	ICE	4.2361432616748	GD.T10_ICE
GD.T16	Tailings	ICE	0.122374094259732	GD.T16_ICE
GD.T18	Tailings	ICE	0.105340335878479	GD.T18_ICE
GD.T19	Tailings	ICE	0	GD.T19_ICE
GD.T26	Tailings	ICE	0.256253492583324	GD.T26_ICE
GD.T28	Tailings	ICE	0.037605096177706	GD.T28_ICE
GD.T30	Tailings	ICE	0.517810245112623	GD.T30_ICE
GD.T6	Tailings	ICE	1.90423407087179	GD.T6_ICE
GD.T8	Tailings	ICE	2.72162195576033	GD.T8_ICE
GS.Fa5	Farmland	ICE	0.461504240822237	GS.Fa5_ICE
GS.Fa6	Farmland	ICE	0.483787382740097	GS.Fa6_ICE
GS.Fa7	Farmland	ICE	0.726173061271695	GS.Fa7_ICE
GS.Fo10	Forest	ICE	0.71318153674165	GS.Fo10_ICE
GS.Fo6	Forest	ICE	0.725100955162383	GS.Fo6_ICE
GS.Fo9	Forest	ICE	0.607794659278948	GS.Fo9_ICE
GS.Go5	Gobi	ICE	0.930079887806879	GS.Go5_ICE
GS.Go8	Gobi	ICE	1.23453747746979	GS.Go8_ICE
GS.Go9	Gobi	ICE	1.30597241861512	GS.Go9_ICE
GS.T16	Tailings	ICE	1.09265574027307	GS.T16_ICE
GS.T17	Tailings	ICE	0.36876416230771	GS.T17_ICE
GS.T19	Tailings	ICE	0.538091910225677	GS.T19_ICE
GS.T5	Tailings	ICE	2.67314219198504	GS.T5_ICE
GS.T7	Tailings	ICE	1.57047588405411	GS.T7_ICE
GS.T8	Tailings	ICE	1.89504560660899	GS.T8_ICE
GX.Fa5	Farmland	ICE	0.409864256230253	GX.Fa5_ICE
GX.Fa7	Farmland	ICE	0.411585397225251	GX.Fa7_ICE
GX.Fa9	Farmland	ICE	0.337434940653415	GX.Fa9_ICE
GX.Fo5	Forest	ICE	0.440403385088069	GX.Fo5_ICE
GX.Fo7	Forest	ICE	0.53439341312271	GX.Fo7_ICE
GX.Fo9	Forest	ICE	0.360312617737112	GX.Fo9_ICE
GX.T5	Tailings	ICE	0.654120466323398	GX.T5_ICE
GX.T7	Tailings	ICE	0.683989618905861	GX.T7_ICE
GX.T9	Tailings	ICE	1.4397542400644	GX.T9_ICE
GZ.Fa10	Farmland	ICE	0.69249844820991	GZ.Fa10_ICE
GZ.Fa5	Farmland	ICE	0.555200019082385	GZ.Fa5_ICE
GZ.Fa7	Farmland	ICE	0.715111860053727	GZ.Fa7_ICE
GZ.Fo10	Forest	ICE	0.593000518490814	GZ.Fo10_ICE
GZ.Fo5	Forest	ICE	0.771728064278847	GZ.Fo5_ICE
GZ.Fo7	Forest	ICE	0.496147571008629	GZ.Fo7_ICE
GZ.T10	Tailings	ICE	0.0446796499508944	GZ.T10_ICE
GZ.T5	Tailings	ICE	0.540131084803697	GZ.T5_ICE
GZ.T7	Tailings	ICE	0.371493627182884	GZ.T7_ICE
HeB.Fa10	Farmland	ICE	0.812214844296311	HeB.Fa10_ICE
HeB.Fa6	Farmland	ICE	0.744557241377869	HeB.Fa6_ICE
HeB.Fa8	Farmland	ICE	0.840115910818449	HeB.Fa8_ICE
HeB.Gr10	Grass	ICE	0.703634052073273	HeB.Gr10_ICE
HeB.Gr6	Grass	ICE	0.811572376239364	HeB.Gr6_ICE
HeB.Gr8	Grass	ICE	0.747823478611122	HeB.Gr8_ICE
HeB.T10	Tailings	ICE	0.845488889197412	HeB.T10_ICE
HeB.T6	Tailings	ICE	1.33917366223055	HeB.T6_ICE
HeB.T8	Tailings	ICE	0.464635564276591	HeB.T8_ICE
HLJ.Fa5	Farmland	ICE	1.20828482499105	HLJ.Fa5_ICE
HLJ.Fa7	Farmland	ICE	0.667844079801833	HLJ.Fa7_ICE
HLJ.Fa9	Farmland	ICE	0.773357979543483	HLJ.Fa9_ICE
HLJ.Fo5	Forest	ICE	0.660105406853665	HLJ.Fo5_ICE
HLJ.Fo7	Forest	ICE	0.883182108596068	HLJ.Fo7_ICE
HLJ.Fo9	Forest	ICE	1.07510904037787	HLJ.Fo9_ICE
HLJ.T5	Tailings	ICE	1.23936265844999	HLJ.T5_ICE
HLJ.T7	Tailings	ICE	1.50852234128584	HLJ.T7_ICE
HLJ.T9	Tailings	ICE	2.6352399624222	HLJ.T9_ICE
HuB.Fa10	Farmland	ICE	0.676601357436862	HuB.Fa10_ICE
HuB.Fa5	Farmland	ICE	0.719325841239943	HuB.Fa5_ICE
HuB.Fa6	Farmland	ICE	0.640864004667401	HuB.Fa6_ICE
HuB.Fo7	Forest	ICE	0.600261573615139	HuB.Fo7_ICE
HuB.Fo8	Forest	ICE	0.428643944214151	HuB.Fo8_ICE
HuB.Fo9	Forest	ICE	0.578329158935512	HuB.Fo9_ICE
HuB.T10	Tailings	ICE	0.00177273073229053	HuB.T10_ICE
HuB.T6	Tailings	ICE	0.0539063326157943	HuB.T6_ICE
HuB.T8	Tailings	ICE	0.261039370699933	HuB.T8_ICE
HuN.Fa15	Farmland	ICE	0.58835354724987	HuN.Fa15_ICE
HuN.Fa17	Farmland	ICE	0.452122110759857	HuN.Fa17_ICE
HuN.Fa19	Farmland	ICE	0.510623593616809	HuN.Fa19_ICE
HuN.Fa5	Farmland	ICE	0.603595835074321	HuN.Fa5_ICE
HuN.Fa7	Farmland	ICE	0.722674456156493	HuN.Fa7_ICE
HuN.Fa9	Farmland	ICE	0.721947787807241	HuN.Fa9_ICE
HuN.Fo15	Forest	ICE	0.664154351058472	HuN.Fo15_ICE
HuN.Fo19	Forest	ICE	0.725171971245485	HuN.Fo19_ICE
HuN.Fo20	Forest	ICE	0.876928152559382	HuN.Fo20_ICE
HuN.Fo5	Forest	ICE	0.991252159548831	HuN.Fo5_ICE
HuN.Fo7	Forest	ICE	1.60410274106924	HuN.Fo7_ICE
HuN.Fo9	Forest	ICE	1.12058153193488	HuN.Fo9_ICE
HuN.T15	Tailings	ICE	0.975700380281941	HuN.T15_ICE
HuN.T17	Tailings	ICE	2.71041671917901	HuN.T17_ICE
HuN.T19	Tailings	ICE	1.03840130858876	HuN.T19_ICE
HuN.T5	Tailings	ICE	0.480188445220481	HuN.T5_ICE
HuN.T7	Tailings	ICE	0.00709436331702624	HuN.T7_ICE
HuN.T9	Tailings	ICE	0.0163617549156188	HuN.T9_ICE
JS.Fa5	Farmland	ICE	0.769290693309357	JS.Fa5_ICE
JS.Fa7	Farmland	ICE	0.651230134040248	JS.Fa7_ICE
JS.Fa9	Farmland	ICE	0.668104799788215	JS.Fa9_ICE
JS.Fo5	Forest	ICE	0.988638316836569	JS.Fo5_ICE
JS.Fo7	Forest	ICE	0.5864232599455	JS.Fo7_ICE
JS.Fo9	Forest	ICE	0.680086388922343	JS.Fo9_ICE
JS.T5	Tailings	ICE	0.0339458917119479	JS.T5_ICE
JS.T7	Tailings	ICE	0.0320898381602954	JS.T7_ICE
JS.T9	Tailings	ICE	1.85089854473373	JS.T9_ICE
JX.Fa10	Farmland	ICE	0.473760174614026	JX.Fa10_ICE
JX.Fa15	Farmland	ICE	0.756193254981374	JX.Fa15_ICE
JX.Fa17	Farmland	ICE	0.841896408905515	JX.Fa17_ICE
JX.Fa19	Farmland	ICE	0.629314308064393	JX.Fa19_ICE
JX.Fa25	Farmland	ICE	0.799055403938268	JX.Fa25_ICE
JX.Fa27	Farmland	ICE	1.19023471727105	JX.Fa27_ICE
JX.Fa29	Farmland	ICE	0.948014552208773	JX.Fa29_ICE
JX.Fa35	Farmland	ICE	0.560014451069009	JX.Fa35_ICE
JX.Fa37	Farmland	ICE	0.511966528585024	JX.Fa37_ICE
JX.Fa39	Farmland	ICE	0.444524212734555	JX.Fa39_ICE
JX.Fa45	Farmland	ICE	0.923729354701571	JX.Fa45_ICE
JX.Fa47	Farmland	ICE	1.17933550701364	JX.Fa47_ICE
JX.Fa49	Farmland	ICE	1.04230299646976	JX.Fa49_ICE
JX.Fa5	Farmland	ICE	0.590796641889455	JX.Fa5_ICE
JX.Fa7	Farmland	ICE	0.470657342615435	JX.Fa7_ICE
JX.Fo10	Forest	ICE	0.517728214308361	JX.Fo10_ICE
JX.Fo15	Forest	ICE	0.427184774815343	JX.Fo15_ICE
JX.Fo17	Forest	ICE	3.35655312502448	JX.Fo17_ICE
JX.Fo19	Forest	ICE	0.690434963650496	JX.Fo19_ICE
JX.Fo25	Forest	ICE	0.756613256424864	JX.Fo25_ICE
JX.Fo27	Forest	ICE	0.0361550445989744	JX.Fo27_ICE
JX.Fo29	Forest	ICE	0.436872031284924	JX.Fo29_ICE
JX.Fo35	Forest	ICE	0.544656104658585	JX.Fo35_ICE
JX.Fo37	Forest	ICE	1.05258360867034	JX.Fo37_ICE
JX.Fo39	Forest	ICE	0.725816208004826	JX.Fo39_ICE
JX.Fo45	Forest	ICE	0.743205028053654	JX.Fo45_ICE
JX.Fo47	Forest	ICE	0.442209941638918	JX.Fo47_ICE
JX.Fo49	Forest	ICE	0.46698741610296	JX.Fo49_ICE
JX.Fo5	Forest	ICE	0.534661338070536	JX.Fo5_ICE
JX.Fo7	Forest	ICE	0.980560696961477	JX.Fo7_ICE
JX.T10	Tailings	ICE	1.47945299106429	JX.T10_ICE
JX.T15	Tailings	ICE	1.0648296526683	JX.T15_ICE
JX.T17	Tailings	ICE	0.927955407510758	JX.T17_ICE
JX.T19	Tailings	ICE	0.151527901429852	JX.T19_ICE
JX.T26	Tailings	ICE	0	JX.T26_ICE
JX.T27	Tailings	ICE	0	JX.T27_ICE
JX.T35	Tailings	ICE	0.141446309137087	JX.T35_ICE
JX.T37	Tailings	ICE	0.061946691485066	JX.T37_ICE
JX.T39	Tailings	ICE	0.174675525001326	JX.T39_ICE
JX.T45	Tailings	ICE	0.177497183526474	JX.T45_ICE
JX.T47	Tailings	ICE	0.043882320437201	JX.T47_ICE
JX.T5	Tailings	ICE	1.25266370850068	JX.T5_ICE
JX.T50	Tailings	ICE	0.849414310749154	JX.T50_ICE
JX.T7	Tailings	ICE	1.6040334669743	JX.T7_ICE
LN.Fa1	Farmland	ICE	0.776056614006907	LN.Fa1_ICE
LN.Fa2	Farmland	ICE	0.694950734095436	LN.Fa2_ICE
LN.Fa4	Farmland	ICE	0.50886630123161	LN.Fa4_ICE
LN.Fo10	Forest	ICE	0.618564866198825	LN.Fo10_ICE
LN.Fo6	Forest	ICE	0.54262089089687	LN.Fo6_ICE
LN.Fo8	Forest	ICE	0.729115253363418	LN.Fo8_ICE
LN.T10	Tailings	ICE	1.80364702611812	LN.T10_ICE
LN.T6	Tailings	ICE	3.99201230000805	LN.T6_ICE
LN.T8	Tailings	ICE	1.16578508134282	LN.T8_ICE
NM.Fa16	Farmland	ICE	1.0201707702153	NM.Fa16_ICE
NM.Fa18	Farmland	ICE	0.92041399274031	NM.Fa18_ICE
NM.Fa20	Farmland	ICE	2.4765382604386	NM.Fa20_ICE
NM.Fa7	Farmland	ICE	0.758363353716408	NM.Fa7_ICE
NM.Fa8	Farmland	ICE	0.536096611859708	NM.Fa8_ICE
NM.Fa9	Farmland	ICE	0.773455218273306	NM.Fa9_ICE
NM.Fo10	Forest	ICE	1.15819288043647	NM.Fo10_ICE
NM.Fo6	Forest	ICE	0.837574084360949	NM.Fo6_ICE
NM.Fo8	Forest	ICE	0.962378792575165	NM.Fo8_ICE
NM.Gr16	Grass	ICE	0.855010467142194	NM.Gr16_ICE
NM.Gr18	Grass	ICE	0.858322420669164	NM.Gr18_ICE
NM.Gr20	Grass	ICE	1.13897695661398	NM.Gr20_ICE
NM.Gr25	Grass	ICE	1.13951171715866	NM.Gr25_ICE
NM.Gr28	Grass	ICE	1.03067264416583	NM.Gr28_ICE
NM.Gr30	Grass	ICE	1.04126500736318	NM.Gr30_ICE
NM.Gr7	Grass	ICE	0.974460363107475	NM.Gr7_ICE
NM.Gr8	Grass	ICE	0.935572502512084	NM.Gr8_ICE
NM.Gr9	Grass	ICE	1.01477220467364	NM.Gr9_ICE
NM.T16	Tailings	ICE	0.112262946867663	NM.T16_ICE
NM.T18	Tailings	ICE	0.47417248805833	NM.T18_ICE
NM.T20	Tailings	ICE	0	NM.T20_ICE
NM.T26	Tailings	ICE	0.109076367413351	NM.T26_ICE
NM.T28	Tailings	ICE	0.0576513020474761	NM.T28_ICE
NM.T30	Tailings	ICE	0.998992852110823	NM.T30_ICE
NM.T35	Tailings	ICE	0.495224109022882	NM.T35_ICE
NM.T38	Tailings	ICE	0.607591536489187	NM.T38_ICE
NM.T40	Tailings	ICE	0.405425635484743	NM.T40_ICE
NM.T7	Tailings	ICE	0.186135424022171	NM.T7_ICE
NM.T8	Tailings	ICE	0.177442837830524	NM.T8_ICE
NM.T9	Tailings	ICE	0.134706733364456	NM.T9_ICE
QH.Go1	Gobi	ICE	0.54245997636818	QH.Go1_ICE
QH.Go3	Gobi	ICE	1.40261875931565	QH.Go3_ICE
QH.Go7	Gobi	ICE	0.227013852515033	QH.Go7_ICE
QH.Gr10	Grass	ICE	0.807352206649683	QH.Gr10_ICE
QH.Gr6	Grass	ICE	0.610132665934704	QH.Gr6_ICE
QH.Gr7	Grass	ICE	0.821549138036726	QH.Gr7_ICE
QH.T10	Tailings	ICE	3.8247669667103	QH.T10_ICE
QH.T12	Tailings	ICE	0.0265296547260381	QH.T12_ICE
QH.T14	Tailings	ICE	0.338723398624245	QH.T14_ICE
QH.T17	Tailings	ICE	1.44172666051477	QH.T17_ICE
QH.T7	Tailings	ICE	3.50459744361499	QH.T7_ICE
QH.T9	Tailings	ICE	4.66508451509004	QH.T9_ICE
SC.Gr10	Grass	ICE	0.393451763753833	SC.Gr10_ICE
SC.Gr5	Grass	ICE	0.47201520079378	SC.Gr5_ICE
SC.Gr7	Grass	ICE	0.52598224135492	SC.Gr7_ICE
SC.T10	Tailings	ICE	1.41523177049604	SC.T10_ICE
SC.T5	Tailings	ICE	0.175949473377733	SC.T5_ICE
SC.T7	Tailings	ICE	0.619418040806204	SC.T7_ICE
XJ.Go10	Gobi	ICE	0.880006734201504	XJ.Go10_ICE
XJ.Go15	Gobi	ICE	0.686604033542987	XJ.Go15_ICE
XJ.Go18	Gobi	ICE	0.65937197519972	XJ.Go18_ICE
XJ.Go20	Gobi	ICE	0.661175362301558	XJ.Go20_ICE
XJ.Go5	Gobi	ICE	0.0132931711828381	XJ.Go5_ICE
XJ.Go8	Gobi	ICE	0.453118817491759	XJ.Go8_ICE
XJ.Gr15	Grass	ICE	0.607351595030851	XJ.Gr15_ICE
XJ.Gr16	Grass	ICE	1.39759753160621	XJ.Gr16_ICE
XJ.Gr20	Grass	ICE	1.25035179561653	XJ.Gr20_ICE
XJ.Gr5	Grass	ICE	1.78525350929073	XJ.Gr5_ICE
XJ.Gr7	Grass	ICE	1.0218484126796	XJ.Gr7_ICE
XJ.Gr8	Grass	ICE	1.10226578814268	XJ.Gr8_ICE
XJ.T10	Tailings	ICE	1.01106178041809	XJ.T10_ICE
XJ.T15	Tailings	ICE	0.572211703633676	XJ.T15_ICE
XJ.T17	Tailings	ICE	0.7017718599236	XJ.T17_ICE
XJ.T19	Tailings	ICE	0.572689657320811	XJ.T19_ICE
XJ.T27	Tailings	ICE	0.689489330491578	XJ.T27_ICE
XJ.T28	Tailings	ICE	0.644911965708139	XJ.T28_ICE
XJ.T29	Tailings	ICE	0.640333889157953	XJ.T29_ICE
XJ.T35	Tailings	ICE	1.12375163034242	XJ.T35_ICE
XJ.T37	Tailings	ICE	1.69120847823286	XJ.T37_ICE
XJ.T39	Tailings	ICE	0.952710767437062	XJ.T39_ICE
XJ.T5	Tailings	ICE	1.04432990711515	XJ.T5_ICE
XJ.T6	Tailings	ICE	0.404398647888552	XJ.T6_ICE
XZ.Gr10	Grass	ICE	0.748088762715244	XZ.Gr10_ICE
XZ.Gr5	Grass	ICE	0.587575355528767	XZ.Gr5_ICE
XZ.Gr7	Grass	ICE	1.30442576331957	XZ.Gr7_ICE
YN.Fa10	Farmland	ICE	0.606895251743174	YN.Fa10_ICE
YN.Fa15	Farmland	ICE	0.459149803344827	YN.Fa15_ICE
YN.Fa17	Farmland	ICE	0.351671745895936	YN.Fa17_ICE
YN.Fa20	Farmland	ICE	0.467016559430264	YN.Fa20_ICE
YN.Fa25	Farmland	ICE	0.983960564952438	YN.Fa25_ICE
YN.Fa27	Farmland	ICE	1.0329081072955	YN.Fa27_ICE
YN.Fa30	Farmland	ICE	1.2265440261011	YN.Fa30_ICE
YN.Fa35	Farmland	ICE	0.56575493102287	YN.Fa35_ICE
YN.Fa38	Farmland	ICE	0.418007255836157	YN.Fa38_ICE
YN.Fa40	Farmland	ICE	0.497452138994813	YN.Fa40_ICE
YN.Fa5	Farmland	ICE	0.813674847378325	YN.Fa5_ICE
YN.Fa7	Farmland	ICE	0.666331187067741	YN.Fa7_ICE
YN.Fo10	Forest	ICE	1.17566316368812	YN.Fo10_ICE
YN.Fo15	Forest	ICE	0.89925802130686	YN.Fo15_ICE
YN.Fo17	Forest	ICE	1.10317743552728	YN.Fo17_ICE
YN.Fo20	Forest	ICE	1.17046791742605	YN.Fo20_ICE
YN.Fo25	Forest	ICE	0.730568331542534	YN.Fo25_ICE
YN.Fo30	Forest	ICE	0.982562992157663	YN.Fo30_ICE
YN.Fo36	Forest	ICE	0.967692576389276	YN.Fo36_ICE
YN.Fo37	Forest	ICE	0.615238375243903	YN.Fo37_ICE
YN.Fo40	Forest	ICE	0.716601902267151	YN.Fo40_ICE
YN.Fo5	Forest	ICE	0.234260754597301	YN.Fo5_ICE
YN.Fo7	Forest	ICE	0.576260868007905	YN.Fo7_ICE
YN.T10	Tailings	ICE	0.132160017157142	YN.T10_ICE
YN.T15	Tailings	ICE	0.280590807169397	YN.T15_ICE
YN.T17	Tailings	ICE	0.574515685428294	YN.T17_ICE
YN.T20	Tailings	ICE	0.731657109332893	YN.T20_ICE
YN.T25	Tailings	ICE	1.76504311094601	YN.T25_ICE
YN.T27	Tailings	ICE	0.29308351303336	YN.T27_ICE
YN.T30	Tailings	ICE	1.66418849574342	YN.T30_ICE
YN.T35	Tailings	ICE	1.12179530129661	YN.T35_ICE
YN.T37	Tailings	ICE	1.03669935756445	YN.T37_ICE
YN.T39	Tailings	ICE	1.23100446510239	YN.T39_ICE
YN.T5	Tailings	ICE	0.0307423267060463	YN.T5_ICE
YN.T7	Tailings	ICE	0.0671891135164864	YN.T7_ICE
YQ.Fa10	Farmland	ICE	0.70346346296699	YQ.Fa10_ICE
YQ.Fa5	Farmland	ICE	0.618528205674558	YQ.Fa5_ICE
YQ.Fa6	Farmland	ICE	0.578154443721521	YQ.Fa6_ICE
YQ.Fo10	Forest	ICE	0.894567589826282	YQ.Fo10_ICE
YQ.Fo5	Forest	ICE	0.736556303951396	YQ.Fo5_ICE
YQ.Fo7	Forest	ICE	0.502454739380722	YQ.Fo7_ICE
YQ.T10	Tailings	ICE	1.07738473940195	YQ.T10_ICE
YQ.T8	Tailings	ICE	0.95866464028649	YQ.T8_ICE
YQ.T9	Tailings	ICE	1.94969288317406	YQ.T9_ICE
ZJ.Fa6	Farmland	ICE	0.543786910618438	ZJ.Fa6_ICE
ZJ.Fa7	Farmland	ICE	0.663178576218412	ZJ.Fa7_ICE
ZJ.Fa9	Farmland	ICE	0.455560788845251	ZJ.Fa9_ICE
ZJ.Fo5	Forest	ICE	0.72024940851512	ZJ.Fo5_ICE
ZJ.Fo7	Forest	ICE	0.592402356078705	ZJ.Fo7_ICE
ZJ.Fo9	Forest	ICE	0.483082464688963	ZJ.Fo9_ICE
ZJ.T7	Tailings	ICE	0.482027304390396	ZJ.T7_ICE
AH.Fa5	Farmland	Integron	1.02941596626303	AH.Fa5_Integron
AH.Fa7	Farmland	Integron	1.07127716136658	AH.Fa7_Integron
AH.Fa9	Farmland	Integron	1.00638929290277	AH.Fa9_Integron
AH.Fo5	Forest	Integron	0.58483712979816	AH.Fo5_Integron
AH.Fo7	Forest	Integron	0.660058947395752	AH.Fo7_Integron
AH.Fo9	Forest	Integron	0.536108030117171	AH.Fo9_Integron
AH.T5	Tailings	Integron	0.0123427586242836	AH.T5_Integron
AH.T7	Tailings	Integron	0.149218879809777	AH.T7_Integron
AH.T9	Tailings	Integron	0.676543989727128	AH.T9_Integron
ERR1713332.S	Sludge	Integron	8.65034343434344	ERR1713332.S_Integron
ERR1713333.S	Sludge	Integron	4.564375	ERR1713333.S_Integron
ERR1713334.S	Sludge	Integron	8.69176258992806	ERR1713334.S_Integron
ERR1713335.S	Sludge	Integron	10.8288527607362	ERR1713335.S_Integron
ERR1713336.S	Sludge	Integron	8.94403448275863	ERR1713336.S_Integron
ERR1713337.S	Sludge	Integron	1.50698846153846	ERR1713337.S_Integron
ERR1713338.S	Sludge	Integron	6.14948484848485	ERR1713338.S_Integron
ERR1713339.S	Sludge	Integron	5.8605479717801	ERR1713339.S_Integron
ERR1713340.S	Sludge	Integron	5.7779086892489	ERR1713340.S_Integron
ERR1713341.S	Sludge	Integron	8.38367256637168	ERR1713341.S_Integron
ERR1713342.S	Sludge	Integron	7.82746153846154	ERR1713342.S_Integron
ERR1713343.S	Sludge	Integron	10.6648333333333	ERR1713343.S_Integron
ERR1713344.S	Sludge	Integron	2.8446294117647	ERR1713344.S_Integron
ERR1713345.S	Sludge	Integron	9.29353403141361	ERR1713345.S_Integron
ERR1713347.S	Sludge	Integron	7.66814583333333	ERR1713347.S_Integron
ERR1713348.S	Sludge	Integron	12.793640625	ERR1713348.S_Integron
ERR1713349.S	Sludge	Integron	7.82003529411765	ERR1713349.S_Integron
ERR1713350.S	Sludge	Integron	9.07842083333333	ERR1713350.S_Integron
ERR1713351.S	Sludge	Integron	8.77556179775281	ERR1713351.S_Integron
ERR1713353.S	Sludge	Integron	3.90358490566038	ERR1713353.S_Integron
ERR1713354.S	Sludge	Integron	11.7977064220184	ERR1713354.S_Integron
ERR1713355.S	Sludge	Integron	12.0272352941176	ERR1713355.S_Integron
ERR1713356.S	Sludge	Integron	9.35740559440559	ERR1713356.S_Integron
ERR1713357.S	Sludge	Integron	3.9447701863354	ERR1713357.S_Integron
ERR1713358.S	Sludge	Integron	3.945296875	ERR1713358.S_Integron
ERR1713359.S	Sludge	Integron	0.34242	ERR1713359.S_Integron
