sampleID	drug_type	DepthPGbase	sampleType	DepthPG	totalARG_depth	drug_percent	location
XJ.Gr15	Others	8.06825610084358	Gr	3.60706557640519	275.246997508126	0.0131048316932093	XJ_ASL_Grass
XJ.Gr15	glycopeptide	64.8029257453221	Gr	28.9713662760226	275.246997508126	0.10525588485363	XJ_ASL_Grass
XJ.Gr15	multidrug	152.792467510258	Gr	68.3087451615023	275.246997508126	0.248172535140863	XJ_ASL_Grass
XJ.Gr15	Others	7.82175594684879	Gr	3.49686304825785	275.246997508126	0.0127044548348057	XJ_ASL_Grass
XJ.Gr15	Others	5.88997081633893	Gr	2.63322218731084	275.246997508126	0.00956676080447745	XJ_ASL_Grass
XJ.Gr15	Others	0	Gr	0	275.246997508126	0	XJ_ASL_Grass
XJ.Gr15	peptide	6.86022744987463	Gr	3.06699365655553	275.246997508126	0.0111426961395464	XJ_ASL_Grass
XJ.Gr15	phenicol	25.8459004243358	Gr	11.5548956982254	275.246997508126	0.041980097159404	XJ_ASL_Grass
XJ.Gr15	Others	3.32201363220071	Gr	1.4851686494938	275.246997508126	0.00539576694001886	XJ_ASL_Grass
XJ.Gr15	Others	1.95028999226149	Gr	0.871913807292067	275.246997508126	0.00316775047570256	XJ_ASL_Grass
XJ.Gr15	Others	0.330644845533265	Gr	0.147820994454323	275.246997508126	0.000537048526569154	XJ_ASL_Grass
XJ.Gr15	Others	17.2058665218289	Gr	7.69220610592945	275.246997508126	0.027946557730216	XJ_ASL_Grass
XJ.Gr15	sulfonamide	21.6182729200082	Gr	9.66485534128509	275.246997508126	0.0351133906229069	XJ_ASL_Grass
XJ.Gr15	Others	4.06094737142917	Gr	1.81552286987317	275.246997508126	0.00659597701813107	XJ_ASL_Grass
XJ.Gr15	tetracycline	104.501203216811	Gr	46.7192275635464	275.246997508126	0.169735648295917	XJ_ASL_Grass
XJ.Gr15	Others	2.50688750363428	Gr	1.12075118901272	275.246997508126	0.00407180168779001	XJ_ASL_Grass
XJ.Gr16	MLS	14.9370358834213	Gr	6.67778862938288	246.826590152012	0.0270545755433815	XJ_ASL_Grass
XJ.Gr16	Others	0	Gr	0	246.826590152012	0	XJ_ASL_Grass
XJ.Gr16	aminoglycoside	31.5607086791601	Gr	14.1096093761735	246.826590152012	0.0571640574359668	XJ_ASL_Grass
XJ.Gr16	Others	0.0169201825477913	Gr	0.00756437913830889	246.826590152012	3.06465325865023e-05	XJ_ASL_Grass
XJ.Gr16	Others	0.2360140010822	Gr	0.105513009749889	246.826590152012	0.000427478294315482	XJ_ASL_Grass
XJ.Gr16	bacitracin	81.1074124796129	Gr	36.2600827260628	246.826590152012	0.14690509115623	XJ_ASL_Grass
XJ.Gr16	beta-lactam	47.6177438543731	Gr	21.2881076907988	246.826590152012	0.086247221896507	XJ_ASL_Grass
XJ.Gr16	Others	0.128516511042333	Gr	0.0574549129308162	246.826590152012	0.000232774406093896	XJ_ASL_Grass
XJ.Gr16	Others	12.9775804313998	Gr	5.80178957311667	246.826590152012	0.0235055290013266	XJ_ASL_Grass
XJ.Gr16	Others	3.797741995208	Gr	1.69782803702558	246.826590152012	0.00687862695822172	XJ_ASL_Grass
XJ.Gr16	Others	0.119117641619215	Gr	0.0532530308537696	246.826590152012	0.000215750786092263	XJ_ASL_Grass
XJ.Gr16	Others	2.16998938790396	Gr	0.970120884325511	246.826590152012	0.00393037429123032	XJ_ASL_Grass
XJ.Gr16	glycopeptide	44.8319049126485	Gr	20.0426635642979	246.826590152012	0.0812013954896605	XJ_ASL_Grass
XJ.Gr16	multidrug	136.838121451287	Gr	61.1751928980584	246.826590152012	0.247846850132243	XJ_ASL_Grass
XJ.Gr16	Others	2.30440098220617	Gr	1.03021126792597	246.826590152012	0.00417382611529614	XJ_ASL_Grass
XJ.Gr16	Others	4.77037159745662	Gr	2.13265426019251	246.826590152012	0.00864029381469427	XJ_ASL_Grass
XJ.Gr16	Others	0	Gr	0	246.826590152012	0	XJ_ASL_Grass
XJ.Gr16	peptide	22.8816492499469	Gr	10.2295273557195	246.826590152012	0.0414441869873885	XJ_ASL_Grass
XJ.Gr16	phenicol	22.1561289716307	Gr	9.90517444509259	246.826590152012	0.0401300947316589	XJ_ASL_Grass
XJ.Gr16	Others	11.4712850191341	Gr	5.12838137787469	246.826590152012	0.0207772646160865	XJ_ASL_Grass
XJ.Gr16	Others	0.406076989193061	Gr	0.181541794653997	246.826590152012	0.000735503393464178	XJ_ASL_Grass
XJ.Gr16	Others	0.00558462119478215	Gr	0.00249667472214607	246.826590152012	1.01150962730898e-05	XJ_ASL_Grass
XJ.Gr16	Others	9.67010978065763	Gr	4.32314346983873	246.826590152012	0.0175149017258483	XJ_ASL_Grass
XJ.Gr16	sulfonamide	22.1036424027445	Gr	9.88170966830292	246.826590152012	0.0400350288930261	XJ_ASL_Grass
XJ.Gr16	Others	1.08103260664503	Gr	0.483289141499526	246.826590152012	0.00195801084964908	XJ_ASL_Grass
XJ.Gr16	tetracycline	77.1850273572223	Gr	34.5065314207846	246.826590152012	0.139800705424538	XJ_ASL_Grass
XJ.Gr16	Others	1.73345015656173	Gr	0.774960563490225	246.826590152012	0.00313969642822093	XJ_ASL_Grass
XJ.Gr20	MLS	45.0509608141093	Gr	20.1457223180395	421.245863665092	0.0478241427530223	XJ_ASL_Grass
XJ.Gr20	Others	0	Gr	0	421.245863665092	0	XJ_ASL_Grass
XJ.Gr20	aminoglycoside	49.7508807508509	Gr	22.2474151621344	421.245863665092	0.0528133735689855	XJ_ASL_Grass
XJ.Gr20	Others	0.332641532389119	Gr	0.14874941226247	421.245863665092	0.000353117799112046	XJ_ASL_Grass
XJ.Gr20	Others	1.63971150143829	Gr	0.733240135010083	421.245863665092	0.00174064649236067	XJ_ASL_Grass
XJ.Gr20	bacitracin	77.5054989988545	Gr	34.6586228736547	421.245863665092	0.0822764704965977	XJ_ASL_Grass
XJ.Gr20	beta-lactam	57.4421963251971	Gr	25.6867892625124	421.245863665092	0.0609781400320989	XJ_ASL_Grass
XJ.Gr20	Others	0.131691186748652	Gr	0.0588891786552206	421.245863665092	0.000139797642504663	XJ_ASL_Grass
XJ.Gr20	Others	16.8945479770756	Gr	7.55484158571746	421.245863665092	0.0179345181457352	XJ_ASL_Grass
XJ.Gr20	Others	19.857006969795	Gr	8.87958305998173	421.245863665092	0.0210793359078331	XJ_ASL_Grass
XJ.Gr20	Others	0.085225718289801	Gr	0.0381109220313027	421.245863665092	9.04719198895269e-05	XJ_ASL_Grass
XJ.Gr20	Others	7.46453115998224	Gr	3.33796148330447	421.245863665092	0.00792402198151503	XJ_ASL_Grass
XJ.Gr20	glycopeptide	54.059682180213	Gr	24.1742090762015	421.245863665092	0.0573874099697298	XJ_ASL_Grass
XJ.Gr20	multidrug	285.788216299172	Gr	127.797719366904	421.245863665092	0.303380354301849	XJ_ASL_Grass
XJ.Gr20	Others	9.44235760647221	Gr	4.22239861104233	421.245863665092	0.0100235966100769	XJ_ASL_Grass
XJ.Gr20	Others	9.07753050510415	Gr	4.0592565748806	421.245863665092	0.00963631200924474	XJ_ASL_Grass
XJ.Gr20	Others	0	Gr	0	421.245863665092	0	XJ_ASL_Grass
XJ.Gr20	peptide	7.80750119768312	Gr	3.49132955843696	421.245863665092	0.00828810407314223	XJ_ASL_Grass
XJ.Gr20	phenicol	34.3573869268944	Gr	15.3638094303614	421.245863665092	0.0364723092986293	XJ_ASL_Grass
XJ.Gr20	Others	1.0352506372632	Gr	0.462939557580892	421.245863665092	0.00109897709986524	XJ_ASL_Grass
XJ.Gr20	Others	0.656161929906748	Gr	0.293420069110497	421.245863665092	0.000696552997713893	XJ_ASL_Grass
XJ.Gr20	Others	0.313821188314132	Gr	0.140333400288184	421.245863665092	0.000333138939495333	XJ_ASL_Grass
XJ.Gr20	Others	32.6209248075092	Gr	14.587304711244	421.245863665092	0.0346289565536045	XJ_ASL_Grass
XJ.Gr20	sulfonamide	29.1832777377845	Gr	13.0500703872114	421.245863665092	0.0309796997735907	XJ_ASL_Grass
XJ.Gr20	Others	6.07666615628923	Gr	2.71734113527922	421.245863665092	0.00645072478964356	XJ_ASL_Grass
XJ.Gr20	tetracycline	192.703910407271	Gr	86.1726231474605	421.245863665092	0.20456609923171	XJ_ASL_Grass
XJ.Gr20	Others	2.73534895420648	Gr	1.22318324578607	421.245863665092	0.00290372761204976	XJ_ASL_Grass
XJ.Gr5	MLS	32.8721748917895	Gr	14.6977452125919	283.922238542858	0.051766798148759	XJ_KKTH_Grass
XJ.Gr5	Others	0	Gr	0	283.922238542858	0	XJ_KKTH_Grass
XJ.Gr5	aminoglycoside	47.5141429789414	Gr	21.2444345346183	283.922238542858	0.0748248345872753	XJ_KKTH_Grass
XJ.Gr5	Others	0	Gr	0	283.922238542858	0	XJ_KKTH_Grass
XJ.Gr5	Others	0.0906897683998522	Gr	0.0405490392320505	283.922238542858	0.000142817411697498	XJ_KKTH_Grass
XJ.Gr5	bacitracin	54.2644698870271	Gr	24.2626280470143	283.922238542858	0.0854551872073658	XJ_KKTH_Grass
XJ.Gr5	beta-lactam	35.8495302596829	Gr	16.0289747630763	283.922238542858	0.0564555099499777	XJ_KKTH_Grass
XJ.Gr5	Others	0	Gr	0	283.922238542858	0	XJ_KKTH_Grass
XJ.Gr5	Others	7.84729699392627	Gr	3.50866872070198	283.922238542858	0.0123578510042367	XJ_KKTH_Grass
XJ.Gr5	Others	9.37752445809045	Gr	4.19286115578218	283.922238542858	0.0147676391159098	XJ_KKTH_Grass
XJ.Gr5	Others	0.202888902256298	Gr	0.0907153056237345	283.922238542858	0.000319507573937506	XJ_KKTH_Grass
XJ.Gr5	Others	5.09372059319545	Gr	2.27749480249993	283.922238542858	0.00802154425869723	XJ_KKTH_Grass
XJ.Gr5	glycopeptide	50.5008596033247	Gr	22.579849672555	283.922238542858	0.0795282884089636	XJ_KKTH_Grass
XJ.Gr5	multidrug	161.266093664749	Gr	72.1049934760013	283.922238542858	0.25396035846314	XJ_KKTH_Grass
XJ.Gr5	Others	8.46607642553589	Gr	3.78533622014577	283.922238542858	0.0133322991519538	XJ_KKTH_Grass
XJ.Gr5	Others	8.43460916037616	Gr	3.77126663553882	283.922238542858	0.0132827447927069	XJ_KKTH_Grass
XJ.Gr5	Others	0	Gr	0	283.922238542858	0	XJ_KKTH_Grass
XJ.Gr5	peptide	7.37611500933849	Gr	3.29799471507163	283.922238542858	0.0116158379561867	XJ_KKTH_Grass
XJ.Gr5	phenicol	22.4809800481056	Gr	10.0516536543174	283.922238542858	0.0354028402491626	XJ_KKTH_Grass
XJ.Gr5	Others	3.19374049068017	Gr	1.42797926093049	283.922238542858	0.00502947309889901	XJ_KKTH_Grass
XJ.Gr5	Others	1.91177324653229	Gr	0.854788470013877	283.922238542858	0.003010642894339	XJ_KKTH_Grass
XJ.Gr5	Others	0.00570587275367158	Gr	0.00255119912889858	283.922238542858	8.98555584089436e-06	XJ_KKTH_Grass
XJ.Gr5	Others	16.4346694742078	Gr	7.34823860545354	283.922238542858	0.0258811660656315	XJ_KKTH_Grass
XJ.Gr5	sulfonamide	24.1545076176677	Gr	10.7999181638804	283.922238542858	0.0380382960465077	XJ_KKTH_Grass
